Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
1073,7906,40103,Medium,37,1003.06,0.03,Regular Air,271.78,25.98,5.37,Beth Paige,Nunavut,Nunavut,Consumer,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,0.5,40103
1258,9126,40134,Medium,47,2799.7,0.04,Regular Air,884.08,62.05,3.99,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,"Acco Smartsocket™ Table Surge Protector, 6 Color-Coded Adapter Outlets",Small Box,0.55,40135
1380,10022,39876,Low,1,12.18,0.06,Regular Air,-3.88,10.14,2.27,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,0.36,39876
1445,10437,40043,Critical,50,820.52,0.01,Regular Air,-191.222,15.99,13.18,Don Jones,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,40045
1751,12544,39875,Low,34,74.3,0.08,Regular Air,-129.01,2.08,5.33,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,39882
1781,12771,39830,Critical,40,1143.49,0.08,Regular Air,-193.44,30.53,19.99,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,0.39,39830
1782,12771,39830,Critical,46,78.08,0.01,Regular Air,-43.1,1.68,1.57,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,39832
1842,13280,40067,High,40,460.68,0.01,Regular Air,-116.76,10.9,7.46,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Crate-A-Files™,Small Box,0.59,40068
1843,13280,40067,High,49,318.7585,0.1,Regular Air,-160.952,7.99,5.03,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,40068
1848,13313,40010,Not Specified,47,1020.61,0.04,Regular Air,-209.61,21.66,13.99,Skye Norling,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52,40011
2117,15108,40052,High,50,2066.16,0.02,Regular Air,372.36,40.99,17.48,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,0.36,40054
2283,16451,40016,Not Specified,9,252.79,0.09,Regular Air,58.225,30.56,2.99,Don Jones,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,40017
2296,16547,39862,Not Specified,30,10554.63,0.09,Delivery Truck,1240.25,355.98,58.92,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,39864
2297,16547,39862,Not Specified,8,1749.64,0.04,Delivery Truck,-533.232,218.75,69.64,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,39862
2445,17764,40072,Low,27,644.4,0.04,Regular Air,-97.28,22.84,16.87,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.39,40072
2483,18080,39986,High,7,1211.98,0.1,Delivery Truck,-80.83,180.98,26.2,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,39987
2520,18308,40095,Not Specified,30,114.12,0.05,Regular Air,15.725,3.8,1.49,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,40097
2521,18308,40095,Not Specified,15,436.05,0.09,Regular Air,-92.58,30.73,4,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,40095
2522,18308,40095,Not Specified,49,5247.4835,0,Regular Air,1465.866,125.99,8.08,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,40096
2624,19010,39971,Low,18,23792.93,0,Regular Air,10951.3065,1270.99,19.99,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,39973
2637,19078,40021,Critical,21,256.12,0.03,Regular Air,-18.19,11.97,4.98,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,40022
2726,19655,39824,High,31,1143.45,0.06,Regular Air,304.42,39.24,1.99,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,0.51,39825
2768,20007,40030,Not Specified,49,82.61,0.08,Regular Air,-46.25,1.68,1.57,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,40031
2811,20263,40131,Medium,8,473.7,0.05,Regular Air,72.5135,59.78,10.29,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,0.39,40132
2812,20263,40131,Medium,33,553.5625,0.08,Regular Air,-76.857,20.99,1.25,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Accessory29,Small Pack,0.83,40133
2956,21383,39843,Low,31,16066.85,0.07,Regular Air,7416.43,574.74,24.49,Rick Reed,Northwest Territories,Northwest Territories,Consumer,Technology,Office Machines,Polycom ViaVideo™ Desktop Video Communications Unit,Large Box,0.37,39848
3006,21636,40035,Low,35,1665.0395,0.02,Regular Air,366.507,55.99,3.3,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,0.59,40035
3110,22342,39962,Low,13,241.706,0,Regular Air,-92.961,20.99,3.3,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,39969
3284,23488,39819,Critical,30,26133.39,0.04,Delivery Truck,-11053.6,880.98,44.55,Julia West,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,39820
3406,24294,40027,Not Specified,24,4865.72,0.03,Delivery Truck,1951.3,200.97,15.59,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.36,40028
3719,26567,40060,Critical,8,50.7,0.08,Regular Air,-44.068,5.4,7.78,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,0.37,40060
3720,26567,40060,Critical,10,90.06,0.09,Express Air,-100.51,8.46,8.99,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Diskettes, 10/Box",Small Pack,0.79,40063
3721,26567,40060,Critical,22,338.52,0.21,Regular Air,-17.75,14.98,8.99,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,0.39,40061
3722,26567,40060,Critical,48,6109.817,0.04,Regular Air,1374.948,155.99,8.08,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,300 Series Non-Flip,Small Box,0.6,40061
3760,26854,39985,Not Specified,1,34.11,0.02,Regular Air,-12.95,25.38,8.99,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,0.5,39986
3806,27111,39883,High,11,1064.23,0.06,Regular Air,-127.56,99.99,19.99,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,39886
3807,27111,39883,High,18,3497.05,0,Regular Air,282.18,193.17,19.99,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,39884
3808,27111,39883,High,44,774.0525,0.08,Express Air,-96.338,20.99,3.3,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,39883
3863,27555,40057,Critical,32,209.42,0.1,Regular Air,65.41,6.74,1.72,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Wrap Bag,0.35,40059
3947,28135,40081,Critical,37,1601.24,0.08,Regular Air,520.69,46.89,5.1,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,0.46,40083
3948,28135,40081,Critical,40,501.31,0.05,Regular Air,38.23,12.98,3.14,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors",Small Pack,0.6,40081
3992,28486,40051,High,2,811.13,0.08,Regular Air,-517.47,415.88,11.37,Carlos Daly,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,0.57,40052
4017,28675,40094,Critical,15,822.8425,0.1,Regular Air,4.392,65.99,5.92,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Technology,Telephones and Communication,252,Small Box,0.55,40095
4118,29287,39996,High,50,281.39,0.1,Regular Air,-106.398,5.74,5.01,Edward Hooks,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,0.39,39998
4119,29287,39996,High,49,12593.91,0.09,Delivery Truck,2699.67,270.97,28.06,Edward Hooks,Northwest Territories,Northwest Territories,Consumer,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,39998
4369,31111,40049,Not Specified,27,217.93,0.03,Regular Air,-29.02,7.64,5.83,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,40051
4401,31364,39934,Not Specified,2,789.01,0.07,Regular Air,-539.59,415.88,11.37,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,0.57,39934
4459,31781,39829,Medium,46,249.02,0.1,Regular Air,-282.6125,5.81,8.49,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,0.39,39830
4460,31781,39829,Medium,41,78.49,0.03,Regular Air,5.53,1.81,0.75,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Assorted Color Push Pins,Wrap Bag,0.52,39830
4763,33888,40045,Not Specified,31,349.43,0.04,Regular Air,-44.919,11.5,7.19,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,40048
4764,33888,40045,Not Specified,3,58.33,0.02,Regular Air,-35.08,15.7,11.25,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,40046
4765,33888,40045,Not Specified,47,10377.22,0.05,Delivery Truck,965.48,225.02,28.66,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Tennsco Double-Tier Lockers,Jumbo Drum,0.72,40047
4803,34177,40040,High,13,34.42,0.02,Regular Air,9.47,2.61,0.5,Toby Braunhardt,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Avery 494,Small Box,0.39,40043
4804,34177,40040,High,26,172.76,0.1,Regular Air,73.18,7.31,0.49,Toby Braunhardt,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.38,40041
4805,34177,40040,High,50,853.162,0.1,Regular Air,-83.952,20.99,2.5,Toby Braunhardt,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.81,40041
4864,34631,40109,Not Specified,5,22.06,0.06,Regular Air,-22.2755,3.36,6.27,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box,0.4,40110
4865,34631,40109,Not Specified,19,12616.2,0.07,Regular Air,2808.219,699.99,24.49,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,40111
5031,35847,39843,Critical,23,361.65,0.08,Express Air,-144.27,15.98,8.99,Eugene Barchas,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Small Pack,0.64,39843
5154,36707,40146,Medium,47,181.78,0.02,Regular Air,71.56,3.78,0.71,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,40147
5312,37793,40125,Not Specified,16,224.47,0.08,Regular Air,-49.31,13.9,7.59,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Small Pack,0.56,40126
5628,39846,39871,Low,14,71.47,0.06,Regular Air,-62.73,4.98,4.62,Cindy Schnelling,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,39878
5681,40160,40101,Critical,23,1404.22,0.1,Regular Air,202.87,63.94,14.48,Julia West,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,0.46,40102
5719,40518,39885,Critical,3,17.52,0.05,Regular Air,-12.1555,4.13,5.04,Carlos Daly,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,"ACCOHIDE® 3-Ring Binder, Blue, 1""",Small Box,0.38,39886
5764,40902,40001,Low,25,192.18,0.02,Regular Air,-48.875,7.1,6.05,Susan Vittorini,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,40003
5802,41153,39874,Medium,29,862.2,0.1,Regular Air,-45.1,30.73,4,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,39875
5877,41696,40007,Not Specified,45,237.28,0.03,Express Air,-2088.68,4.48,49,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,40009
6067,42981,39963,Critical,4,3510.82,0.05,Regular Air,232.441,896.99,19.99,Susan Vittorini,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,39965
6119,43330,39930,Not Specified,40,2205.7585,0.03,Regular Air,337.041,65.99,8.99,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,8260,Small Box,0.58,39931
6319,44708,40021,Not Specified,15,30.68,0.02,Regular Air,-37.39,1.74,4.08,Allen Rosenblatt,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,0.53,40022
6324,44772,39903,Not Specified,1,54.077,0.07,Express Air,-232.991,55.99,5,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,39905
6736,47943,40131,Medium,12,61.09,0.04,Regular Air,24.06,4.91,0.5,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Labels,Avery 478,Small Box,0.36,40131
6737,47943,40131,Medium,48,777.76,0.02,Regular Air,63.46,15.94,5.45,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.55,40132
6783,48295,40140,Medium,48,10051.52,0.05,Regular Air,4938.78,204.1,13.99,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",Medium Box,0.37,40142
6894,49154,39878,Medium,26,1523.5,0.07,Regular Air,-807.89,60.98,49,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,39879
7060,50374,39963,Not Specified,30,3482.41,0.05,Regular Air,1443.351,120.98,9.07,Susan Vittorini,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,39964
7111,50754,40156,Not Specified,9,64.0305,0.06,Regular Air,-58.344,7.99,5.03,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,40157
7352,52386,39818,High,6,700.73,0.08,Delivery Truck,-188.5812,120.97,26.3,Susan Vittorini,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Canon S750 Color Inkjet Printer,Jumbo Drum,0.38,39820
7500,53511,39864,Medium,41,241.1,0.07,Regular Air,-243.2365,5.81,8.49,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,0.39,39866
7501,53511,39864,Medium,49,491.93,0.04,Regular Air,-53.62,9.65,6.22,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.55,39865
7530,53797,40087,Critical,10,623.71,0.01,Delivery Truck,-213.32,58.14,36.61,Doug Bickford,Northwest Territories,Northwest Territories,Small Business,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,40087
7628,54567,40027,Medium,31,196.74,0.09,Regular Air,-61.59,6.28,5.41,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,Eldon® 200 Class™ Desk Accessories,Small Box,0.53,40029
7716,55298,40027,Critical,1,368.66,0.01,Delivery Truck,-165.6,300.98,64.73,Bryan Mills,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,40028
7813,55875,40142,Critical,50,413.86,0,Regular Air,39.29,7.59,4,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,40145
7814,55875,40142,Critical,31,178.45,0.09,Regular Air,-104.96,5.98,4.69,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,"Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Small Box,0.68,40142
8057,57509,39865,Low,39,199.39,0.1,Express Air,101.13,4.91,0.5,Neola Schneider,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Labels,Avery 493,Small Box,0.36,39865
8058,57509,39865,Low,11,2770.35,0.09,Delivery Truck,-202.581,259.71,66.67,Neola Schneider,Northwest Territories,Northwest Territories,Home Office,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,0.61,39870
8133,58144,40163,Low,29,778.38,0.01,Regular Air,257.32,26.38,5.86,Muhammed MacIntyre,Prince Edward Island,Atlantic,Small Business,Office Supplies,Paper,Xerox 1935,Small Box,0.39,40170
8176,58434,39881,High,42,843.53,0.04,Regular Air,268.32,19.23,6.15,Dorothy Badders,Prince Edward Island,Atlantic,Home Office,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Small Pack,0.44,39882
8208,58688,39901,Not Specified,18,215.93,0.08,Regular Air,-41.87,11.97,5.81,Grant Carroll,Prince Edward Island,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,39903
8290,59207,39951,Critical,42,9502.736,0.02,Delivery Truck,-945.558,280.98,81.98,Sylvia Foulston,Prince Edward Island,Atlantic,Corporate,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.78,39951
105,645,40149,High,42,557.85,0.05,Regular Air,89.4455,12.95,4.98,Harold Engle,Prince Edward Island,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,40151
636,4454,39845,Low,17,55.45,0.01,Regular Air,21.42,3.08,0.5,Erica Bern,Prince Edward Island,Atlantic,Corporate,Office Supplies,Labels,Avery 497,Small Box,0.37,39850
762,5446,39984,Low,42,433.68,0.07,Regular Air,44.1,10.98,4.8,Guy Armstrong,Prince Edward Island,Atlantic,Corporate,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Small Box,0.36,39991
1225,8994,39910,Low,36,1423.35,0.1,Regular Air,-580.32,40.48,19.99,Christopher Schild,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,Keytronic Designer 104- Key Black Keyboard,Small Box,0.77,39912
1501,10851,39909,High,50,608.21,0.09,Regular Air,-175.13,12.88,4.59,Jenna Caffey,Prince Edward Island,Atlantic,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Martin-Yale Premier Letter Opener,Wrap Bag,0.82,39909
1810,12934,39877,Not Specified,45,440.39,0.05,Regular Air,186.64,9.78,1.39,Guy Armstrong,Prince Edward Island,Atlantic,Corporate,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Small Box,0.39,39878
1811,12934,39877,Not Specified,27,96.99,0.02,Express Air,-66.35,3.28,3.97,Guy Armstrong,Prince Edward Island,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,39878
1826,13120,40161,Low,46,590.43,0.09,Regular Air,82.5945,12.95,4.98,Joy Smith,Prince Edward Island,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,40168
1827,13120,40161,Low,8,216.33,0,Regular Air,-17.365,24.92,12.98,Joy Smith,Prince Edward Island,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,40161
1896,13604,39846,Not Specified,38,3152.75,0.04,Regular Air,1166.4,83.1,6.13,Erica Bern,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.45,39848
1897,13604,39846,Not Specified,42,3609.88,0.07,Regular Air,-1396.22,90.98,56.2,Erica Bern,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Medium Box,0.74,39849
1947,13927,40051,Low,26,188.05,0.04,Express Air,-21.41,6.48,5.16,Dan Reichenbach,Prince Edward Island,Atlantic,Corporate,Office Supplies,Paper,Xerox 1985,Small Box,0.37,40058
2124,15139,40136,High,17,5203.9,0.07,Delivery Truck,636.2,300.98,64.73,Guy Armstrong,Prince Edward Island,Atlantic,Corporate,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,40138
2125,15139,40136,High,33,744.12,0.01,Delivery Truck,-1163.21,20.98,45,Guy Armstrong,Prince Edward Island,Atlantic,Corporate,Office Supplies,Storage & Organization,"Tennsco Lockers, Sand",Jumbo Drum,0.61,40136
2278,16419,40029,Not Specified,43,241.19,0.08,Regular Air,-103.65,5.78,5.67,Joy Smith,Prince Edward Island,Atlantic,Consumer,Office Supplies,Paper,Xerox 1978,Small Box,0.36,40030
2391,17315,39925,Low,29,159.11,0.07,Regular Air,64.01,5.43,0.95,Joy Smith,Prince Edward Island,Atlantic,Consumer,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Wrap Bag,0.36,39929
